username;;date;;retweets;;favorites;;text;;geo;;mentions;;hashtags;;id;;permalink
heightslife;;2017-08-31 23:49;;0;;2;;"Gonna eat the ever loving shit out of this. #hurricanerecovery #eatlocal #theheightslife… https://www.instagram.com/p/BYeiqJWlDkF/";;;;;;#hurricanerecovery #eatlocal #theheightslife;;"903404505030684673";;https://twitter.com/heightslife/status/903404505030684673
HTownChula713;;2017-08-31 23:49;;0;;0;;"Love my Steelers!!!! #SteelersNation ##HoustonStrong… https://www.instagram.com/p/BYein_LhpgUjv13eTo8ovOMnbP_hmXj0wKZSW80/ …";;;;;;#SteelersNation # #HoustonStrong;;"903404429273161728";;https://twitter.com/HTownChula713/status/903404429273161728
JacintoCityBL;;2017-08-31 23:49;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWWi";;;;;;;;"903404401817251842";;https://twitter.com/JacintoCityBL/status/903404401817251842
BLifeGalenaPark;;2017-08-31 23:48;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWWW";;;;;;;;"903404055673888768";;https://twitter.com/BLifeGalenaPark/status/903404055673888768
TokaLoke;;2017-08-31 23:48;;0;;0;;"After all this flooding and rain I just needed a good meal with my lady! #Steak #Saltgrass @… https://www.instagram.com/p/BYeiUzfBqYT/";;;;@;;#Steak #Saltgrass;;"903404036619026432";;https://twitter.com/TokaLoke/status/903404036619026432
BLifeFresno;;2017-08-31 23:47;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWWS";;;;;;;;"903403884026241025";;https://twitter.com/BLifeFresno/status/903403884026241025
BLifeFresno;;2017-08-31 23:47;;0;;0;;"Sienna Plantation levee poses threat... http://bubly.us/aWWR";;;;;;;;"903403882885283846";;https://twitter.com/BLifeFresno/status/903403882885283846
BLifeFresno;;2017-08-31 23:47;;0;;0;;"1707 Oxford Green Ct, Fresno, TX 77545, $160,000 3 beds, 2 baths http://bubly.us/aWWQ";;;;;;;;"903403880666542081";;https://twitter.com/BLifeFresno/status/903403880666542081
JonAgCM;;2017-08-31 23:46;;0;;0;;"I Am Just Worried About My Mamma Worrying Less... Just #FollowTheSmell TO 3822 Old… https://www.instagram.com/p/BYeiUBsBjFq/";;;;;;#FollowTheSmell;;"903403744477499393";;https://twitter.com/JonAgCM/status/903403744477499393
BLifeDeerPark;;2017-08-31 23:46;;0;;0;;"City to resume curbside garbage pick up http://bubly.us/aWWE";;;;;;;;"903403612554104833";;https://twitter.com/BLifeDeerPark/status/903403612554104833
BLifeDeerPark;;2017-08-31 23:46;;0;;0;;"2302 N H St, Deer Park, TX 77536, $989,000 http://bubly.us/aWWD";;;;;;;;"903403611098664961";;https://twitter.com/BLifeDeerPark/status/903403611098664961
TotalTrafficHOU;;2017-08-31 23:45;;0;;0;;"Accident. three right lanes blocked in #Bellaire on 610 W Lp NB at Fournace, stopped traffic back to Bellaire, delay of 6 mins #traffic";;;;;;#Bellaire #traffic;;"903403485944848384";;https://twitter.com/TotalTrafficHOU/status/903403485944848384
sheilaswift;;2017-08-31 23:45;;0;;0;;"#donatehouston THANK YOU @warehouselive @Warehouse Live https://www.instagram.com/p/BYeh_R-Hmjx/";;;;@warehouselive @Warehouse;;#donatehouston;;"903403307019812864";;https://twitter.com/sheilaswift/status/903403307019812864
TotalTrafficHOU;;2017-08-31 23:44;;0;;0;;"Accident. three right lanes blocked in #Bellaire on 610 W Lp NB at Fournace, stop and go traffic back to Evergreen, delay of 4 mins #traffic";;;;;;#Bellaire #traffic;;"903403200363073536";;https://twitter.com/TotalTrafficHOU/status/903403200363073536
Meiling81;;2017-08-31 23:44;;0;;0;;"Met an angel named Stanley today! He started out as an evacuee that ended up at GRB but he said… https://www.instagram.com/p/BYeiDeegK3C/";;;;;;;;"903403174958178304";;https://twitter.com/Meiling81/status/903403174958178304
LeahBia13;;2017-08-31 23:44;;0;;0;;"If you are collecting items to be donated, feel free to drop them off with me and I will get… https://www.instagram.com/p/BYeh1yQDNNY/";;;;;;;;"903403067466334208";;https://twitter.com/LeahBia13/status/903403067466334208
P1NK_PUMA;;2017-08-31 23:42;;0;;0;;"Been wanting pizza so my babyluv brought me to one of our favorite spots. (@Star Pizza 2 - @starpizzahou) https://www.swarmapp.com/c/cEaGQDUdL8z";;;;@Star @starpizzahou;;;;"903402760640634880";;https://twitter.com/P1NK_PUMA/status/903402760640634880
BLifeAlief;;2017-08-31 23:42;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWVg";;;;;;;;"903402737135693824";;https://twitter.com/BLifeAlief/status/903402737135693824
BLifeAldine;;2017-08-31 23:42;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWVf";;;;;;;;"903402651710312448";;https://twitter.com/BLifeAldine/status/903402651710312448
BLifeAftonOaks;;2017-08-31 23:42;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWVe";;;;;;;;"903402648610721792";;https://twitter.com/BLifeAftonOaks/status/903402648610721792
BLifeAcresHomes;;2017-08-31 23:42;;0;;0;;"Where to Shop: Sale of unique items helps aid Harvey relief efforts http://bubly.us/aWVd";;;;;;;;"903402563097255941";;https://twitter.com/BLifeAcresHomes/status/903402563097255941
jellius;;2017-08-31 23:41;;0;;0;;"Hit the jackpot (at @Kroger in Pearland, TX)https://www.swarmapp.com/c/hxvZ2tN7a3c";;;;@Kroger;;;;"903402347442909184";;https://twitter.com/jellius/status/903402347442909184
tatertatii;;2017-08-31 23:41;;0;;0;;"It's always something physical @Downtown Houston https://www.instagram.com/p/BYehqhehbZcgAMuzLHmIBbo0-NgNUZfBmfXaS80/ …";;;;@Downtown;;;;"903402315163545600";;https://twitter.com/tatertatii/status/903402315163545600
hardcorespin;;2017-08-31 23:40;;0;;0;;"#GloryFitness live at Hip Hop Aerobic Step every Monday & Wednesday 7pm-8pm; Tuesday & Thursday… https://www.instagram.com/p/BYehbN6hr2y/";;;;;;#GloryFitness;;"903402251582152705";;https://twitter.com/hardcorespin/status/903402251582152705
hustlehardTX;;2017-08-31 23:40;;0;;0;;"CRUNCH TIME CHOPPED n SREWED BY @unclegutta OUT NOW!! BITCH… https://www.instagram.com/p/BYehnEJlEnJ/";;;;@unclegutta;;;;"903402204467363840";;https://twitter.com/hustlehardTX/status/903402204467363840
Meiling81;;2017-08-31 23:39;;0;;0;;"So after april.marie1227 and I left bbva we saw on IG that they were helping bath and groom dogs… https://www.instagram.com/p/BYehdp3A7sF/";;;;;;;;"903401868931497985";;https://twitter.com/Meiling81/status/903401868931497985
mistrmilk;;2017-08-31 23:38;;0;;0;;"It would mean the world if you could help support and donate to the hurricane Harvey relief fund… https://www.instagram.com/p/BYehVJbHCTE/";;;;;;;;"903401578316664832";;https://twitter.com/mistrmilk/status/903401578316664832
miguelsolorzano;;2017-08-31 23:37;;0;;0;;"Just posted a video @St Charles Borromeo Catholic Church https://www.instagram.com/p/BYehJ8yHQZn/";;;;@St;;;;"903401284790874113";;https://twitter.com/miguelsolorzano/status/903401284790874113
miguelsolorzano;;2017-08-31 23:36;;0;;0;;"Just posted a photo @St Charles Borromeo Catholic Church https://www.instagram.com/p/BYehDQkHkQS/";;;;@St;;;;"903401171523600384";;https://twitter.com/miguelsolorzano/status/903401171523600384
LoredoLeslie;;2017-08-31 23:36;;0;;1;;"sun comes up #HoustonStrong @Rice University https://www.instagram.com/p/BYehHKBH-nK/";;;;@Rice;;#HoustonStrong;;"903401105756913664";;https://twitter.com/LoredoLeslie/status/903401105756913664
CabriLuigi;;2017-08-31 23:36;;0;;1;;"Just posted a photo @LA CASA DEL CABRITO https://www.instagram.com/p/BYehGiVHPHE/";;;;@LA;;;;"903401077961306112";;https://twitter.com/CabriLuigi/status/903401077961306112
zainkassamm;;2017-08-31 23:36;;0;;1;;"I'm at Rim Tanon in Houston, TX w/ @asli_ylmzx https://www.swarmapp.com/c/jhpqiPhTaaH";;;;@asli_ylmzx;;;;"903401057136586752";;https://twitter.com/zainkassamm/status/903401057136586752
USGS_TexasFlood;;2017-08-31 23:35;;0;;0;;"#USGS08073700 - Buffalo Bayou at Piney Point, TX Height: 62.65ft ▲ (52ft) Flow: 14800cfs http://waterdata.usgs.gov/tx/nwis/uv?site_no=08073700&t=20170831183000 …";;;;;;#USGS08073700;;"903400931273961472";;https://twitter.com/USGS_TexasFlood/status/903400931273961472
gregoryin07;;2017-08-31 23:35;;0;;0;;"Here is a new blog post about one of the most idolized fashion designers. Alexander McQueen.… https://www.instagram.com/p/BYcac2kAEO6/";;;;;;;;"903400902626816001";;https://twitter.com/gregoryin07/status/903400902626816001
patrickg23;;2017-08-31 23:34;;3;;2;;"COME THRU! PLEASE RE-POST AND SHARE. After days without power in our building and spending time… https://www.instagram.com/p/BYeg86rHp3X/";;;;;;;;"903400757751373824";;https://twitter.com/patrickg23/status/903400757751373824
Pchrisestrada;;2017-08-31 23:33;;0;;1;;"Was ministering in Baytown, TX the week before hurricane #Harvey and even preached a message… https://www.instagram.com/p/BYeg0ARAOix/";;;;;;#Harvey;;"903400452624175109";;https://twitter.com/Pchrisestrada/status/903400452624175109
LatherandMore;;2017-08-31 23:33;;0;;3;;"Freshly cut "Twilight" cold process soap!. Scented with a blend of Anjou and juicy pear… https://www.instagram.com/p/BYegzEclUuF/";;;;;;;;"903400410442031105";;https://twitter.com/LatherandMore/status/903400410442031105
MS_SPINE_QUEEN;;2017-08-31 23:33;;0;;0;;"Much needed (@Schott Park in Houston, TX)https://www.swarmapp.com/c/k4y9K8K0cQX";;;;@Schott;;;;"903400282142502912";;https://twitter.com/MS_SPINE_QUEEN/status/903400282142502912
pheealzabub;;2017-08-31 23:31;;0;;0;;"Drinking an All Day IPA by @foundersbrewing at @petrol_station —http://untp.beer/s/c498075145";;;;@foundersbrewing @petrol_station;;;;"903399818176995329";;https://twitter.com/pheealzabub/status/903399818176995329
TxFirewalkers;;2017-08-31 23:30;;1;;2;;"#OBRHarvey2017 ... loading butts for lunch tomorrow.....5,000 lbs..... we will hit 50,000 meals… https://www.instagram.com/p/BYegY7ojZub/";;;;;;#OBRHarvey2017;;"903399669564354561";;https://twitter.com/TxFirewalkers/status/903399669564354561
heightslife;;2017-08-31 23:29;;1;;4;;"F.U. Harvey #hurricaneharvey #houston #houstonstrong #heightsbites #houstonheights #eatlocal @… https://www.instagram.com/p/BYegVwvltbI/";;;;@;;#hurricaneharvey #houston #houstonstrong #heightsbites #houstonheights #eatlocal;;"903399474327953408";;https://twitter.com/heightslife/status/903399474327953408
hardcorespin;;2017-08-31 23:29;;0;;0;;"#GloryFitness live at Hip Hop Aerobic Step every Monday & Wednesday 7pm-8pm; Tuesday & Thursday… https://www.instagram.com/p/BYegSp8hMQ-/";;;;;;#GloryFitness;;"903399463158521856";;https://twitter.com/hardcorespin/status/903399463158521856
say_blk;;2017-08-31 23:29;;3;;1;;"if you have time. get out that cabin. 7pm-11pm. Curfew. @thewaxaholics @Alley Kat Bar & Grill… https://www.instagram.com/p/BYegWkHgtwC/";;;;@thewaxaholics @Alley;;;;"903399440190291968";;https://twitter.com/say_blk/status/903399440190291968
pheealzabub;;2017-08-31 23:29;;0;;0;;"Previously consumed after a two hour hunt for new work boots. - Drinking a Yellow Rose at @petrol_station -http://untp.beer/s/c498074335";;;;@petrol_station;;;;"903399417008578561";;https://twitter.com/pheealzabub/status/903399417008578561
wendellholmesjr;;2017-08-31 23:28;;0;;0;;"We have so much to be thankful for. It could always be worse than it is. God I thank you!!… https://www.instagram.com/p/BYegDClg94D/";;;;;;;;"903399109683331072";;https://twitter.com/wendellholmesjr/status/903399109683331072
TxFirewalkers;;2017-08-31 23:26;;0;;0;;"#OBRHarvey2017 .. Thanks sandersonfarms for gripping off a trailer @Obr Houston 2017 Base Camp https://www.instagram.com/p/BYef9gOD5NR/";;;;@Obr;;#OBRHarvey2017;;"903398596707356672";;https://twitter.com/TxFirewalkers/status/903398596707356672
miguelsolorzano;;2017-08-31 23:26;;0;;0;;"Just posted a video @St Charles Borromeo Catholic Church https://www.instagram.com/p/BYef9LzH-uq/";;;;@St;;;;"903398568052101126";;https://twitter.com/miguelsolorzano/status/903398568052101126
noodlesrule;;2017-08-31 23:25;;0;;0;;"@noodlesrule is raising money for our staff members; Yajiara, Italia and Pedro who were hit… https://www.instagram.com/p/BYefvh7BdeE/";;;;@noodlesrule;;;;"903398383427182597";;https://twitter.com/noodlesrule/status/903398383427182597
HoustonFashions;;2017-08-31 23:25;;0;;0;;"Hurricane Harvey emergency numbers via beacons around the #Houston area please pass the message… https://www.instagram.com/p/BYefvdgFzo8/";;;;;;#Houston;;"903398365605617664";;https://twitter.com/HoustonFashions/status/903398365605617664
USGS_TexasFlood;;2017-08-31 23:24;;0;;0;;"#USGS08072050 - San Jacinto Rv nr Sheldon, TX Height: 18.2ft ▼ (10ft) Flow: N/Acfs http://waterdata.usgs.gov/tx/nwis/uv?site_no=08072050&t=20170831181500 …";;;;;;#USGS08072050;;"903398165310779393";;https://twitter.com/USGS_TexasFlood/status/903398165310779393
miguelsolorzano;;2017-08-31 23:24;;0;;0;;"Just posted a video @St Charles Borromeo Catholic Church https://www.instagram.com/p/BYefrGZncyh/";;;;@St;;;;"903398008632614912";;https://twitter.com/miguelsolorzano/status/903398008632614912
LilMario44;;2017-08-31 23:23;;1;;0;;"Live On The SouthWest wit @robgthegeneral 979thebox Out here at winnerschapelhouston and my man… https://www.instagram.com/p/BYefq9wFB7E/";;;;@robgthegeneral;;;;"903397927040598016";;https://twitter.com/LilMario44/status/903397927040598016
_ClutchCity;;2017-08-31 23:22;;0;;0;;"So does this mean no Duane Brown";;;;;;;;"903397727723249664";;https://twitter.com/_ClutchCity/status/903397727723249664
EmpressRuthie;;2017-08-31 23:22;;0;;1;;"I'm at @RASushi in Houston, TX https://www.swarmapp.com/c/i21QbbgsII9";;;;@RASushi;;;;"903397692541468678";;https://twitter.com/EmpressRuthie/status/903397692541468678
cesarxcastillo;;2017-08-31 23:21;;0;;0;;""Am I not here, I who am your Mother? ....Are you not in the hollow of my mantle, in the… https://www.instagram.com/p/BYefXz7gRyU/";;;;;;;;"903397276487368706";;https://twitter.com/cesarxcastillo/status/903397276487368706
sonomahouston;;2017-08-31 23:21;;0;;2;;"Thursday's. Happy. Hour. Half. Off. Pizzas. Extended till 10pm tonight! (Upper Kirby location… https://www.instagram.com/p/BYefPXiFeW-/";;;;;;;;"903397247521579008";;https://twitter.com/sonomahouston/status/903397247521579008
djbigreeks;;2017-08-31 23:20;;0;;0;;"kick back, converse. enjoy the music, food, atmosphere...ease your thoughts for a few. this is… https://www.instagram.com/p/BYefR9uhOOk/";;;;;;;;"903397088104333313";;https://twitter.com/djbigreeks/status/903397088104333313
Slim79x;;2017-08-31 23:19;;0;;0;;"Pick your poison. #unconventionaltraining @Foundation Strength and Mobility https://www.instagram.com/p/BYefOJwBUZL/";;;;@Foundation;;#unconventionaltraining;;"903396938258796544";;https://twitter.com/Slim79x/status/903396938258796544
hardcorespin;;2017-08-31 23:19;;0;;0;;"#GloryFitness live at Hip Hop Aerobic Step every Monday & Wednesday 7pm-8pm; Tuesday & Thursday… https://www.instagram.com/p/BYefHq4BD8c/";;;;;;#GloryFitness;;"903396839705124864";;https://twitter.com/hardcorespin/status/903396839705124864
DMonroe86;;2017-08-31 23:18;;0;;2;;"#Baecation but where is #bae #MsMonroe @Houston, Texas https://www.instagram.com/p/BYefCtlgYOP/";;;;@Houston;;#Baecation #bae #MsMonroe;;"903396542249394176";;https://twitter.com/DMonroe86/status/903396542249394176
_PasadenaTX;;2017-08-31 23:18;;0;;0;;"few clouds -> scattered clouds temperature up 89°F -> 90°F humidity down 41% -> 38% wind 16mph -> 9mph";;;;;;;;"903396488457232386";;https://twitter.com/_PasadenaTX/status/903396488457232386
mikehilife;;2017-08-31 23:17;;0;;0;;"So I and the team are still picking up items to Donate. Thank you to everyone that has… https://www.instagram.com/p/BYee_rsnLPI/";;;;;;;;"903396460171071488";;https://twitter.com/mikehilife/status/903396460171071488
CalhounsRooftop;;2017-08-31 23:16;;0;;1;;"We know #Houstonians don’t need a reason to donate when it’s for a neighbor in need but we… https://www.instagram.com/p/BYee37sDH7m/";;;;;;#Houstonians;;"903396179739676673";;https://twitter.com/CalhounsRooftop/status/903396179739676673
USGS_TexasFlood;;2017-08-31 23:16;;0;;0;;"#USGS08073700 - Buffalo Bayou at Piney Point, TX Height: 62.59ft ▼ (52ft) Flow: 14500cfs http://waterdata.usgs.gov/tx/nwis/uv?site_no=08073700&t=20170831180000 …";;;;;;#USGS08073700;;"903396150065197058";;https://twitter.com/USGS_TexasFlood/status/903396150065197058
EvEntNola;;2017-08-31 23:16;;0;;0;;"jbody504 @_DjPolo504 @CaptCharles acutabove_ent @CHustle5526 @xistbr AND A HOST OF THE OTHERS… https://www.instagram.com/p/BYeezpPHIi8/";;;;@_DjPolo504 @CaptCharles @CHustle5526 @xistbr;;;;"903396025527762945";;https://twitter.com/EvEntNola/status/903396025527762945
triljoe2;;2017-08-31 23:16;;0;;0;;"Lost my hair and my phone... I'm working call the shop... 2818881692 @Acres Homes, Houston https://www.instagram.com/p/BYedcvkAvZb/";;;;@Acres;;;;"903396018280173568";;https://twitter.com/triljoe2/status/903396018280173568
rachparker;;2017-08-31 23:15;;0;;0;;"Whoozza good boy? Oscar the Red Cross therapy dog, that's who! . #hurricaneharvey… https://www.instagram.com/p/BYeerNKgw18/";;;;;;#hurricaneharvey;;"903395900411846656";;https://twitter.com/rachparker/status/903395900411846656
MAnthonyRamirez;;2017-08-31 23:15;;0;;0;;"So Allen Parkway is still underwater. @Buffalo Bayou Park https://www.instagram.com/p/BYeet70j60c/";;;;@Buffalo;;;;"903395840676519936";;https://twitter.com/MAnthonyRamirez/status/903395840676519936
EvEntNola;;2017-08-31 23:15;;0;;0;;"jbody504 @_DjPolo504 @CaptCharles AND A HOST OF THE OTHERS SUN SEPT 3 #LABORDAYWEEKEND #UNODAT… https://www.instagram.com/p/BYeerPBHu21/";;;;@_DjPolo504 @CaptCharles;;#LABORDAYWEEKEND #UNODAT;;"903395736343236609";;https://twitter.com/EvEntNola/status/903395736343236609
eric_77026;;2017-08-31 23:14;;0;;1;;"Eric I jumped out my car and and didn't realize I left my phone in the water! Do you think you… https://www.instagram.com/p/BYeeoBgFtLo/";;;;;;;;"903395633284964353";;https://twitter.com/eric_77026/status/903395633284964353
Ised8u;;2017-08-31 23:14;;0;;0;;"Warning long post: My heart is so full right now. Sole Loved spent the day teamed up with Common… https://www.instagram.com/p/BYeef-5j_2o/";;;;;;;;"903395624418242561";;https://twitter.com/Ised8u/status/903395624418242561
EvEntNola;;2017-08-31 23:13;;0;;0;;"HISTORY @Houston, Texas https://www.instagram.com/p/BYeei0CnHPZ/";;;;@Houston;;;;"903395443450814465";;https://twitter.com/EvEntNola/status/903395443450814465
donnydoomhtx;;2017-08-31 23:13;;0;;0;;"Keys homie.. #ProducerGrind @Houston, Texas https://www.instagram.com/p/BYeeav0DlB4/";;;;@Houston;;#ProducerGrind;;"903395245290921986";;https://twitter.com/donnydoomhtx/status/903395245290921986
TriatCrossfit;;2017-08-31 23:12;;0;;1;;"Thanks to heybeth74 we have a new member... meet Mercury! Thank you Beth! #triatcrossfit… https://www.instagram.com/p/BYeebjYAyy5/";;;;;;#triatcrossfit;;"903395206233509890";;https://twitter.com/TriatCrossfit/status/903395206233509890
EvEntNola;;2017-08-31 23:12;;0;;0;;"#Repost acutabove_ent ・・・ SUN SEPT 3 #LABORDAYWEEKEND #UNODAT #FOR1NIGHTALLWHITEISALLRIGHT… https://www.instagram.com/p/BYeeaLQnNkm/";;;;;;#Repost #LABORDAYWEEKEND #UNODAT #FOR1NIGHTALLWHITEISALLRIGHT;;"903395167713058816";;https://twitter.com/EvEntNola/status/903395167713058816
Donnie_Scorcese;;2017-08-31 23:12;;0;;0;;"#prayforhouston #prayfortexas #Hope #houstonstrong #theredcross #redcross #hurricaneharvey #fema… https://www.instagram.com/p/BYeeZrIFrIK/";;;;;;#prayforhouston #prayfortexas #Hope #houstonstrong #theredcross #redcross #hurricaneharvey #fema;;"903395142492672001";;https://twitter.com/Donnie_Scorcese/status/903395142492672001
LatherandMore;;2017-08-31 23:11;;0;;1;;"Meet my festivitly plump cat "Snacks". Can you guess why I named her Snacks? #kittycat #catlove… https://www.instagram.com/p/BYeeREhFi1w/";;;;;;#kittycat #catlove;;"903394843673681920";;https://twitter.com/LatherandMore/status/903394843673681920
EvEntNola;;2017-08-31 23:11;;0;;0;;"SUN SEPT 3 #LABORDAYWEEKEND #UNODAT #FOR1NIGHTALLWHITEISALLRIGHT #HISTORY #GUARANTEEDSELLOUT At… https://www.instagram.com/p/BYeeQw_HNsy/";;;;;;#LABORDAYWEEKEND #UNODAT #FOR1NIGHTALLWHITEISALLRIGHT #HISTORY #GUARANTEEDSELLOUT;;"903394825965150209";;https://twitter.com/EvEntNola/status/903394825965150209
leftlane;;2017-08-31 23:11;;1;;4;;"Taking a moment to reflect on our great city of #Houston with a @hou_distillery Texas #whiskey… https://www.instagram.com/p/BYeePgHjJFA/";;;;@hou_distillery;;#Houston #whiskey;;"903394785087676416";;https://twitter.com/leftlane/status/903394785087676416
